Tiempo (s),Posición Y (px),Posición X (px),Posición Y (m),Posición X (m),Velocidad Y (m/s),Velocidad X (m/s),Aceleración Y (m/s^2),Aceleración X (m/s^2)
4.058333333333334,45.0,886.0,0.407115,8.015642,0.4342559999999982,1.7370239999999928,-31.26643199999941,-31.26643199999944
4.0625,46.0,886.0,0.416162,8.015642,0.43425599999999687,1.7370239999999928,-31.26643200000025,-20.84428800000072
4.066666666666666,46.0,886.0,0.416162,8.015642,0.43425600000000614,1.5198960000000314,-31.26643199999974,-20.844287999999164
4.070833333333334,47.0,887.0,0.42520899999999995,8.024689,0.43425599999999553,1.3027680000000266,-20.844288000000212,-31.266431999999195
4.075,47.0,887.0,0.42520899999999995,8.024689,0.43425599999999553,1.0856400000000115,-10.42214400000039,-41.6885759999986
4.079166666666667,47.0,888.0,0.42520899999999995,8.033736,0.43425599999999553,1.302767999999984,-1.2789769243681985e-13,-20.84428800000072
4.083333333333333,47.0,888.0,0.42520899999999995,8.033736,0.4342560000000048,1.085639999999992,3.8102854205135913e-13,-31.266432000000485
4.0875,47.0,889.0,0.42520899999999995,8.042783,0.21712799999999777,1.302767999999984,-10.422144000000106,-10.422144000001984
4.091666666666667,47.0,890.0,0.42520899999999995,8.05183,0.21712799999999777,1.3027680000000266,-10.42214400000004,0.0
4.095833333333333,48.0,891.0,0.434256,8.060877,0.43425599999999687,1.3027680000000053,6.394884621840993e-14,10.422143999999848
4.1,48.0,891.0,0.434256,8.060877,0.6513840000000085,1.0856400000000133,10.42214400000077,-10.42214399999874
4.104166666666667,49.0,891.0,0.44330299999999995,8.060877,0.6513839999999946,1.0856399999999902,10.422143999999216,-8.52651282912096e-14
4.108333333333333,49.0,892.0,0.44330299999999995,8.069924,0.6513839999999946,1.3027680000000053,20.844288000000144,1.0231815394945588e-12
4.1125,49.0,893.0,0.44330299999999995,8.078971,0.43425600000000614,1.3027679999999904,10.42214400000055,-1.7372769889334696e-12
4.116666666666666,49.0,893.0,0.44330299999999995,8.078971,0.43425600000000614,1.3027679999999904,4.4497738826976905e-13,-7.140954494389109e-13
4.120833333333334,49.0,894.0,0.44330299999999995,8.088018,0.43425599999999687,1.3027680000000053,-10.422144000000262,10.422143999999319
4.125,49.0,895.0,0.44330299999999995,8.097065,0.43425599999999687,1.5198960000000203,-10.42214400000004,20.844288000001743
4.129166666666666,49.0,895.0,0.44330299999999995,8.097065,0.43425600000000614,1.302768000000033,-10.422143999999596,1.3322676295502068e-12
4.133333333333334,49.0,896.0,0.44330299999999995,8.106112,0.43425599999999687,1.3027679999999626,-4.449773882697501e-13,-1.33226762955015e-12
4.1375,49.0,897.0,0.44330299999999995,8.115159,0.21712799999999777,1.3027680000000053,-10.422144000000106,7.140954494388804e-13
4.141666666666667,49.0,897.0,0.44330299999999995,8.115159,0.21712799999999777,1.3027680000000053,-10.422144000000104,0.0
4.145833333333333,49.0,897.0,0.44330299999999995,8.115159,0.0,1.302768000000033,-20.844288000000144,-10.42214399999954
4.15,49.0,897.0,0.44330299999999995,8.115159,0.0,1.0856399999999902,-20.8442879999997,-10.42214400000176
4.154166666666667,49.0,898.0,0.44330299999999995,8.124206,0.0,1.0856399999999902,-20.844288000000144,-10.422143999998825
4.158333333333333,49.0,898.0,0.44330299999999995,8.124206,0.0,1.0856399999999902,-10.42214400000004,-10.422144000000872
4.1625,49.0,898.0,0.44330299999999995,8.124206,0.0,0.8685119999999936,-10.42214400000004,-20.844288000000855
4.166666666666667,49.0,899.0,0.44330299999999995,8.133253,0.0,0.8685119999999751,0.0,-20.844288000002187
4.170833333333333,49.0,900.0,0.44330299999999995,8.142299999999999,0.0,1.0856399999999475,0.0,-2.0463630789891176e-12
4.175,49.0,900.0,0.44330299999999995,8.142299999999999,0.0,0.8685119999999936,0.0,-10.422143999999982
4.179166666666666,49.0,900.0,0.44330299999999995,8.142299999999999,0.0,0.6513839999999739,0.0,-20.84428800000108
4.183333333333334,49.0,900.0,0.44330299999999995,8.142299999999999,0.0,0.65138399999996,0.0,-10.422144000001317
4.1875,49.0,901.0,0.44330299999999995,8.151347,0.0,0.8685119999999751,0.0,0.0
4.191666666666666,49.0,901.0,0.44330299999999995,8.151347,0.0,0.8685119999999936,0.0,-10.422143999997935
4.195833333333334,48.0,901.0,0.434256,8.151347,-0.21712799999999777,0.6513840000000026,-10.422143999999596,-10.422143999999271
4.2,48.0,902.0,0.434256,8.160394,-0.21712799999999777,0.8685120000000177,-10.422143999999596,10.422144000001808
4.204166666666667,48.0,902.0,0.434256,8.160394,-0.21712799999999777,0.8685120000000177,-10.42214400000004,10.422144000002918
4.208333333333333,48.0,903.0,0.434256,8.169440999999999,-0.2171280000000024,0.8685119999999936,-10.422144000000264,8.899547765395381e-13
4.2125,48.0,903.0,0.434256,8.169440999999999,-0.21712799999999777,0.6513840000000026,-10.422143999999596,-10.422143999999271
4.216666666666667,47.0,903.0,0.42520899999999995,8.169440999999999,-0.43425599999999687,0.6513840000000026,-10.422144000000104,0.0
4.220833333333333,46.0,903.0,0.416162,8.169440999999999,-0.6513839999999946,0.6513840000000026,-20.844288000000144,-10.422144000000872
4.225,46.0,904.0,0.416162,8.178488,-0.6513840000000085,0.8685120000000363,-20.844288000000812,8.899547765395381e-13
4.229166666666667,46.0,904.0,0.416162,8.178488,-0.6513839999999946,0.6513840000000026,-20.844287999999032,-10.422143999999271
